DATAFLOW,LAST UPDATE,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2023-12,6962,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2024-01,5408,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2024-02,5958,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2024-03,10547,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2024-04,21535,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2024-05,41855,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2024-06,42742,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2024-07,45125,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,SAARBRUECKEN airport,Total,Total transport,2024-08,51506,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-01,308169,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-02,293469,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-03,395218,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-04,566676,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-05,706531,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-06,766516,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-07,808298,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-08,933763,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-09,839476,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-10,772195,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-11,434251,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2023-12,437152,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2024-01,357577,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2024-02,371050,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2024-03,496718,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2024-04,618123,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2024-05,818828,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2024-06,804038,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2024-07,825109,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,International transport,2024-08,955672,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-01,70523,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-02,71028,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-03,87167,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-04,86856,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-05,111242,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-06,112362,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-07,109353,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-08,97993,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-09,114495,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-10,114623,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-11,103017,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2023-12,80633,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2024-01,78400,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2024-02,83687,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2024-03,92725,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2024-04,99443,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2024-05,104105,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2024-06,110406,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2024-07,103066,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,National transport,2024-08,101410,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-01,378692,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-02,364497,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-03,482385,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-04,653532,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-05,817773,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-06,878878,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-07,917651,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-08,1031756,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-09,953971,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-10,886818,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-11,537268,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2023-12,517785,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2024-01,435977,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2024-02,454737,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2024-03,589443,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2024-04,717566,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2024-05,922933,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2024-06,914444,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2024-07,928175,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,STUTTGART airport,Total,Total transport,2024-08,1057082,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-01,159588,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-02,159893,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-03,223637,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-04,329056,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-05,370098,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-06,375481,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-07,452477,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-08,450075,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-09,454998,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-10,494075,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-11,265885,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2023-12,211532,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2024-01,190514,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2024-02,196865,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2024-03,281914,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2024-04,342817,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2024-05,423613,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2024-06,444299,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2024-07,531083,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,International transport,2024-08,506737,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-01,38742,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-02,35821,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-03,45847,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-04,56761,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-05,60165,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-06,55115,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-07,60018,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-08,48521,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-09,66720,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-10,65092,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-11,66394,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2023-12,43884,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2024-01,45611,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2024-02,42253,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2024-03,53290,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2024-04,63511,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2024-05,57116,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2024-06,58222,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2024-07,57970,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,National transport,2024-08,52119,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-01,198330,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-02,195714,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-03,269484,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-04,385817,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-05,430263,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-06,430596,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-07,512495,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-08,498596,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-09,521718,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-10,559167,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-11,332279,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2023-12,255416,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2024-01,236125,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2024-02,239118,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2024-03,335204,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2024-04,406328,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2024-05,480729,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2024-06,502521,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2024-07,589053,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,HANNOVER airport,Total,Total transport,2024-08,558856,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-01,58907,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-02,51638,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-03,70012,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-04,98716,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-05,105855,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-06,112319,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-07,131159,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-08,126397,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-09,119611,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-10,136058,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-11,72158,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2023-12,74752,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2024-01,67298,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2024-02,62801,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2024-03,89004,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2024-04,94400,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2024-05,115304,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2024-06,115067,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2024-07,124572,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,International transport,2024-08,120440,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BREMEN airport,Total,National transport,2023-01,39992,
